26/07/2011
corrugada1_setbottom_C11_Pin=-1 _X	corrugada1_setbottom_C11_Pin=-1_Y	corrugada1_setbottom_C11_Pin=-1_Ynorm	corrugada1_setbottom_C11_Pin=-1 _X	corrugada1_setbottom_C11_Pin=-1_Y	corrugada1_setbottom_C11_Pin=-1_Ynorm	corrugada1_setbottom_C11_Pin=-1 _X	corrugada1_setbottom_C11_Pin=-1_Y	corrugada1_setbottom_C11_Pin=-1_Ynorm
1.582700E+3	1.507000E+2	-2.930000E+1	1.574350E+3	-1.539000E+2	-3.338000E+2	1.574350E+3	-1.207000E+2	-3.007000E+2
1.582800E+3	1.483000E+2	-3.170000E+1	1.574400E+3	-1.547000E+2	-3.346000E+2	1.574400E+3	-1.207000E+2	-3.007000E+2
1.582900E+3	1.523000E+2	-2.770000E+1	1.574450E+3	-1.582000E+2	-3.381000E+2	1.574450E+3	-1.227000E+2	-3.027000E+2
1.583000E+3	1.309000E+2	-4.910000E+1	1.574500E+3	-1.699000E+2	-3.498000E+2	1.574500E+3	-1.315000E+2	-3.115000E+2
1.583100E+3	1.258000E+2	-5.420000E+1	1.574550E+3	1.795000E+2	-4.000000E-1	1.574550E+3	-1.420000E+2	-3.220000E+2
1.583200E+3	1.008000E+2	-7.920000E+1	1.574600E+3	1.719000E+2	-8.000000E+0	1.574600E+3	-1.500000E+2	-3.300000E+2
1.583300E+3	9.616000E+1	-8.384000E+1	1.574650E+3	1.644000E+2	-1.550000E+1	1.574650E+3	-1.583000E+2	-3.383000E+2
1.583400E+3	8.742000E+1	-9.258000E+1	1.574700E+3	1.578000E+2	-2.210000E+1	1.574700E+3	-1.666000E+2	-3.466000E+2
1.583500E+3	7.893000E+1	-1.010700E+2	1.574750E+3	1.541000E+2	-2.580000E+1	1.574750E+3	-1.727000E+2	-3.527000E+2
1.583600E+3	7.108000E+1	-1.089200E+2	1.574800E+3	1.519000E+2	-2.800000E+1	1.574800E+3	-1.770000E+2	-3.570000E+2
1.583700E+3	7.599000E+1	-1.040100E+2	1.574850E+3	1.498000E+2	-3.010000E+1	1.574850E+3	1.785000E+2	-1.500000E+0
1.583800E+3	7.439000E+1	-1.056100E+2	1.574900E+3	1.536000E+2	-2.630000E+1	1.574900E+3	1.795000E+2	-5.000000E-1
1.583900E+3	6.195000E+1	-1.180500E+2	1.574950E+3	1.576000E+2	-2.230000E+1	1.574950E+3	-1.786000E+2	-3.586000E+2
1.584000E+3	5.213000E+1	-1.278700E+2	1.575000E+3	1.618000E+2	-1.810000E+1	1.575000E+3	-1.762000E+2	-3.562000E+2
1.584100E+3	4.957000E+1	-1.304300E+2	1.575050E+3	1.644000E+2	-1.550000E+1	1.575050E+3	-1.750000E+2	-3.550000E+2
1.584200E+3	4.716000E+1	-1.328400E+2	1.575100E+3	1.668000E+2	-1.310000E+1	1.575100E+3	-1.736000E+2	-3.536000E+2
1.584300E+3	2.875000E+1	-1.512500E+2	1.575150E+3	1.685000E+2	-1.140000E+1	1.575150E+3	-1.729000E+2	-3.529000E+2
1.584400E+3	1.763000E+1	-1.623700E+2	1.575200E+3	1.606000E+2	-1.930000E+1	1.575200E+3	1.779000E+2	-2.100000E+0
1.584500E+3	-2.969000E+0	-1.829690E+2	1.575250E+3	1.583000E+2	-2.160000E+1	1.575250E+3	1.744000E+2	-5.600000E+0
1.584600E+3	-4.172000E+0	-1.841720E+2	1.575300E+3	1.603000E+2	-1.960000E+1	1.575300E+3	1.750000E+2	-5.000000E+0
1.584700E+3	-1.375000E+0	-1.813750E+2	1.575350E+3	1.603000E+2	-1.960000E+1	1.575350E+3	1.746000E+2	-5.400000E+0
1.584800E+3	-2.773000E+0	-1.827730E+2	1.575400E+3	1.593000E+2	-2.060000E+1	1.575400E+3	1.734000E+2	-6.600000E+0
1.584900E+3	-1.630000E+1	-1.963000E+2	1.575450E+3	1.622000E+2	-1.770000E+1	1.575450E+3	1.762000E+2	-3.800000E+0
1.585000E+3	-1.702000E+1	-1.970200E+2	1.575500E+3	1.650000E+2	-1.490000E+1	1.575500E+3	1.791000E+2	-9.000000E-1
1.585100E+3	-2.346000E+1	-2.034600E+2	1.575550E+3	1.688000E+2	-1.110000E+1	1.575550E+3	-1.771000E+2	-3.571000E+2
1.585200E+3	-3.057000E+1	-2.105700E+2	1.575600E+3	1.629000E+2	-1.700000E+1	1.575600E+3	1.769000E+2	-3.100000E+0
1.585300E+3	-4.842000E+1	-2.284200E+2	1.575650E+3	1.513000E+2	-2.860000E+1	1.575650E+3	1.642000E+2	-1.580000E+1
1.585400E+3	-5.924000E+1	-2.392400E+2	1.575700E+3	1.516000E+2	-2.830000E+1	1.575700E+3	1.640000E+2	-1.600000E+1
1.585500E+3	-6.312000E+1	-2.431200E+2	1.575750E+3	1.545000E+2	-2.540000E+1	1.575750E+3	1.668000E+2	-1.320000E+1
1.585600E+3	-6.135000E+1	-2.413500E+2	1.575800E+3	1.520000E+2	-2.790000E+1	1.575800E+3	1.645000E+2	-1.550000E+1
1.585700E+3	-6.632000E+1	-2.463200E+2	1.575850E+3	1.502000E+2	-2.970000E+1	1.575850E+3	1.627000E+2	-1.730000E+1
1.585800E+3	-7.227000E+1	-2.522700E+2	1.575900E+3	1.547000E+2	-2.520000E+1	1.575900E+3	1.669000E+2	-1.310000E+1
1.585900E+3	-7.712000E+1	-2.571200E+2	1.575950E+3	1.559000E+2	-2.400000E+1	1.575950E+3	1.688000E+2	-1.120000E+1
1.586000E+3	-8.063000E+1	-2.606300E+2	1.576000E+3	1.502000E+2	-2.970000E+1	1.576000E+3	1.632000E+2	-1.680000E+1
1.586100E+3	-8.389000E+1	-2.638900E+2	1.576050E+3	1.414000E+2	-3.850000E+1	1.576050E+3	1.539000E+2	-2.610000E+1
1.586200E+3	-9.508000E+1	-2.750800E+2	1.576100E+3	1.380000E+2	-4.190000E+1	1.576100E+3	1.498000E+2	-3.020000E+1
1.586300E+3	-1.013000E+2	-2.813000E+2	1.576150E+3	1.346000E+2	-4.530000E+1	1.576150E+3	1.464000E+2	-3.360000E+1
1.586400E+3	-1.037000E+2	-2.837000E+2	1.576200E+3	1.329000E+2	-4.700000E+1	1.576200E+3	1.448000E+2	-3.520000E+1
1.586500E+3	-1.068000E+2	-2.868000E+2	1.576250E+3	1.325000E+2	-4.740000E+1	1.576250E+3	1.443000E+2	-3.570000E+1
1.586600E+3	-1.117000E+2	-2.917000E+2	1.576300E+3	1.299000E+2	-5.000000E+1	1.576300E+3	1.415000E+2	-3.850000E+1
1.586700E+3	-1.129000E+2	-2.929000E+2	1.576350E+3	1.310000E+2	-4.890000E+1	1.576350E+3	1.415000E+2	-3.850000E+1
1.586800E+3	-1.210000E+2	-3.010000E+2	1.576400E+3	1.337000E+2	-4.620000E+1	1.576400E+3	1.444000E+2	-3.560000E+1
1.586900E+3	-1.170000E+2	-2.970000E+2	1.576450E+3	1.192000E+2	-6.070000E+1	1.576450E+3	1.301000E+2	-4.990000E+1
1.587000E+3	-1.134000E+2	-2.934000E+2	1.576500E+3	1.105000E+2	-6.940000E+1	1.576500E+3	1.196000E+2	-6.040000E+1
1.587100E+3	-1.289000E+2	-3.089000E+2	1.576550E+3	1.129000E+2	-6.700000E+1	1.576550E+3	1.226000E+2	-5.740000E+1
1.587200E+3	-1.482000E+2	-3.282000E+2	1.576600E+3	1.078000E+2	-7.210000E+1	1.576600E+3	1.184000E+2	-6.160000E+1
1.587300E+3	-1.649000E+2	-3.449000E+2	1.576650E+3	1.062000E+2	-7.370000E+1	1.576650E+3	1.164000E+2	-6.360000E+1
1.587400E+3	-1.726000E+2	-3.526000E+2	1.576700E+3	1.085000E+2	-7.140000E+1	1.576700E+3	1.169000E+2	-6.310000E+1
1.587500E+3	-1.616000E+2	-3.416000E+2	1.576750E+3	1.175000E+2	-6.240000E+1	1.576750E+3	1.242000E+2	-5.580000E+1
1.587600E+3	-1.577000E+2	-3.377000E+2	1.576800E+3	1.234000E+2	-5.650000E+1	1.576800E+3	1.289000E+2	-5.110000E+1
1.587700E+3	1.747000E+2	-5.300000E+0	1.576850E+3	1.158000E+2	-6.410000E+1	1.576850E+3	1.213000E+2	-5.870000E+1
1.587800E+3	1.610000E+2	-1.900000E+1	1.576900E+3	1.104000E+2	-6.950000E+1	1.576900E+3	1.147000E+2	-6.530000E+1
1.587900E+3	1.391000E+2	-4.090000E+1	1.576950E+3	1.108000E+2	-6.910000E+1	1.576950E+3	1.147000E+2	-6.530000E+1
1.588000E+3	1.336000E+2	-4.640000E+1	1.577000E+3	1.102000E+2	-6.970000E+1	1.577000E+3	1.135000E+2	-6.650000E+1
1.588100E+3	1.225000E+2	-5.750000E+1	1.577050E+3	1.069000E+2	-7.300000E+1	1.577050E+3	1.095000E+2	-7.050000E+1
1.588200E+3	1.250000E+2	-5.500000E+1	1.577100E+3	1.062000E+2	-7.370000E+1	1.577100E+3	1.079000E+2	-7.210000E+1
1.588300E+3	1.260000E+2	-5.400000E+1	1.577150E+3	1.012000E+2	-7.870000E+1	1.577150E+3	1.013000E+2	-7.870000E+1
1.588400E+3	1.285000E+2	-5.150000E+1	1.577200E+3	1.042000E+2	-7.570000E+1	1.577200E+3	1.022000E+2	-7.780000E+1
1.588500E+3	1.103000E+2	-6.970000E+1	1.577250E+3	1.018000E+2	-7.810000E+1	1.577250E+3	9.870000E+1	-8.130000E+1
1.588600E+3	9.149000E+1	-8.851000E+1	1.577300E+3	8.889000E+1	-9.101000E+1	1.577300E+3	8.437000E+1	-9.563000E+1
1.588700E+3	8.024000E+1	-9.976000E+1	1.577350E+3	8.353000E+1	-9.637000E+1	1.577350E+3	7.646000E+1	-1.035400E+2
1.588800E+3	1.043000E+2	-7.570000E+1	1.577400E+3	9.102000E+1	-8.888000E+1	1.577400E+3	8.228000E+1	-9.772000E+1
1.588900E+3	1.020000E+2	-7.800000E+1	1.577450E+3	9.213000E+1	-8.777000E+1	1.577450E+3	8.308000E+1	-9.692000E+1
1.589000E+3	7.323000E+1	-1.067700E+2	1.577500E+3	9.684000E+1	-8.306000E+1	1.577500E+3	8.827000E+1	-9.173000E+1
1.589100E+3	4.111000E+1	-1.388900E+2	1.577550E+3	9.561000E+1	-8.429000E+1	1.577550E+3	8.745000E+1	-9.255000E+1
1.589200E+3	2.074000E+1	-1.592600E+2	1.577600E+3	9.725000E+1	-8.265000E+1	1.577600E+3	8.891000E+1	-9.109000E+1
1.589300E+3	2.304000E+1	-1.569600E+2	1.577650E+3	9.966000E+1	-8.024000E+1	1.577650E+3	9.171000E+1	-8.829000E+1
1.589400E+3	4.488000E+1	-1.351200E+2	1.577700E+3	8.726000E+1	-9.264000E+1	1.577700E+3	8.034000E+1	-9.966000E+1
1.589500E+3	3.413000E+1	-1.458700E+2	1.577750E+3	6.653000E+1	-1.133700E+2	1.577750E+3	6.048000E+1	-1.195200E+2
1.589600E+3	1.438000E+0	-1.785620E+2	1.577800E+3	6.633000E+1	-1.135700E+2	1.577800E+3	6.118000E+1	-1.188200E+2
1.589700E+3	-2.102000E+0	-1.821020E+2	1.577850E+3	5.906000E+1	-1.208400E+2	1.577850E+3	5.595000E+1	-1.240500E+2
1.589800E+3	4.656000E+0	-1.753440E+2	1.577900E+3	4.809000E+1	-1.318100E+2	1.577900E+3	4.621000E+1	-1.337900E+2
1.589900E+3	1.348000E+1	-1.665200E+2	1.577950E+3	4.657000E+1	-1.333300E+2	1.577950E+3	4.571000E+1	-1.342900E+2
1.590000E+3	-1.811000E+1	-1.981100E+2	1.578000E+3	4.723000E+1	-1.326700E+2	1.578000E+3	4.673000E+1	-1.332700E+2
1.590100E+3	-1.948000E+1	-1.994800E+2	1.578050E+3	4.788000E+1	-1.320200E+2	1.578050E+3	4.760000E+1	-1.324000E+2
1.590200E+3	-2.366000E+1	-2.036600E+2	1.578100E+3	4.869000E+1	-1.312100E+2	1.578100E+3	4.849000E+1	-1.315100E+2
1.590300E+3	-1.312000E+1	-1.931200E+2	1.578150E+3	3.955000E+1	-1.403500E+2	1.578150E+3	3.907000E+1	-1.409300E+2
1.590400E+3	-2.302000E+1	-2.030200E+2	1.578200E+3	3.930000E+1	-1.406000E+2	1.578200E+3	3.765000E+1	-1.423500E+2
1.590500E+3	-3.093000E+1	-2.109300E+2	1.578250E+3	4.698000E+1	-1.329200E+2	1.578250E+3	4.407000E+1	-1.359300E+2
1.590600E+3	-2.074000E+1	-2.007400E+2	1.578300E+3	5.100000E+1	-1.289000E+2	1.578300E+3	4.700000E+1	-1.330000E+2
1.590700E+3	-2.723000E+1	-2.072300E+2	1.578350E+3	5.063000E+1	-1.292700E+2	1.578350E+3	4.631000E+1	-1.336900E+2
1.590800E+3	-3.005000E+1	-2.100500E+2	1.578400E+3	4.724000E+1	-1.326600E+2	1.578400E+3	4.209000E+1	-1.379100E+2
1.590900E+3	-6.597000E+1	-2.459700E+2	1.578450E+3	5.109000E+1	-1.288100E+2	1.578450E+3	4.501000E+1	-1.349900E+2
1.591000E+3	-7.213000E+1	-2.521300E+2	1.578500E+3	4.799000E+1	-1.319100E+2	1.578500E+3	4.209000E+1	-1.379100E+2
1.591100E+3	-6.688000E+1	-2.468800E+2	1.578550E+3	3.095000E+1	-1.489500E+2	1.578550E+3	2.473000E+1	-1.552700E+2
1.591200E+3	-5.976000E+1	-2.397600E+2	1.578600E+3	3.335000E+1	-1.465500E+2	1.578600E+3	2.580000E+1	-1.542000E+2
1.591300E+3	-8.057000E+1	-2.605700E+2	1.578650E+3	3.749000E+1	-1.424100E+2	1.578650E+3	3.030000E+1	-1.497000E+2
1.591400E+3	-8.656000E+1	-2.665600E+2	1.578700E+3	3.305000E+1	-1.468500E+2	1.578700E+3	2.588000E+1	-1.541200E+2
1.591500E+3	-8.885000E+1	-2.688500E+2	1.578750E+3	3.107000E+1	-1.488300E+2	1.578750E+3	2.387000E+1	-1.561300E+2
1.591600E+3	-8.432000E+1	-2.643200E+2	1.578800E+3	2.651000E+1	-1.533900E+2	1.578800E+3	1.921000E+1	-1.607900E+2
1.591700E+3	-8.708000E+1	-2.670800E+2	1.578850E+3	2.538000E+1	-1.545200E+2	1.578850E+3	1.801000E+1	-1.619900E+2
1.591800E+3	-8.435000E+1	-2.643500E+2	1.578900E+3	2.030000E+1	-1.596000E+2	1.578900E+3	1.306000E+1	-1.669400E+2
1.591900E+3	-8.866000E+1	-2.686600E+2	1.578950E+3	3.586000E+0	-1.763140E+2	1.578950E+3	-3.805000E+0	-1.838050E+2
1.592000E+3	-9.920000E+1	-2.792000E+2	1.579000E+3	-8.133000E+0	-1.880330E+2	1.579000E+3	-1.612000E+1	-1.961200E+2
1.592100E+3	-1.019000E+2	-2.819000E+2	1.579050E+3	-5.328000E+0	-1.852280E+2	1.579050E+3	-1.350000E+1	-1.935000E+2
1.592200E+3	-1.073000E+2	-2.873000E+2	1.579100E+3	-6.375000E+0	-1.862750E+2	1.579100E+3	-1.484000E+1	-1.948400E+2
1.592300E+3	-1.054000E+2	-2.854000E+2	1.579150E+3	-2.414000E+0	-1.823140E+2	1.579150E+3	-1.146000E+1	-1.914600E+2
1.592400E+3	-1.408000E+2	-3.208000E+2	1.579200E+3	5.992000E+0	-1.739080E+2	1.579200E+3	-3.109000E+0	-1.831090E+2
1.592500E+3	-1.395000E+2	-3.195000E+2	1.579250E+3	8.109000E+0	-1.717910E+2	1.579250E+3	-1.195000E+0	-1.811950E+2
1.592600E+3	-1.652000E+2	-3.452000E+2	1.579300E+3	5.555000E+0	-1.743450E+2	1.579300E+3	-3.188000E+0	-1.831880E+2
1.592700E+3	-1.384000E+2	-3.184000E+2	1.579350E+3	-5.617000E+0	-1.855170E+2	1.579350E+3	-1.405000E+1	-1.940500E+2
1.592800E+3	-1.452000E+2	-3.252000E+2	1.579400E+3	-1.831000E+1	-1.982100E+2	1.579400E+3	-2.595000E+1	-2.059500E+2
1.592900E+3	-1.532000E+2	-3.332000E+2	1.579450E+3	-2.477000E+1	-2.046700E+2	1.579450E+3	-3.241000E+1	-2.124100E+2
1.593000E+3	1.740000E+2	-6.000000E+0	1.579500E+3	-3.693000E+1	-2.168300E+2	1.579500E+3	-4.487000E+1	-2.248700E+2
1.593100E+3	-1.628000E+2	-3.428000E+2	1.579550E+3	-4.830000E+1	-2.282000E+2	1.579550E+3	-5.700000E+1	-2.370000E+2
1.593200E+3	-1.621000E+2	-3.421000E+2	1.579600E+3	-5.268000E+1	-2.325800E+2	1.579600E+3	-6.162000E+1	-2.416200E+2
1.593300E+3	-1.740000E+2	-3.540000E+2	1.579650E+3	-5.635000E+1	-2.362500E+2	1.579650E+3	-6.636000E+1	-2.463600E+2
1.593400E+3	1.641000E+2	-1.590000E+1	1.579700E+3	-5.717000E+1	-2.370700E+2	1.579700E+3	-6.806000E+1	-2.480600E+2
1.593500E+3	1.396000E+2	-4.040000E+1	1.579750E+3	-5.610000E+1	-2.360000E+2	1.579750E+3	-6.759000E+1	-2.475900E+2
1.593600E+3	1.392000E+2	-4.080000E+1	1.579800E+3	-5.713000E+1	-2.370300E+2	1.579800E+3	-6.899000E+1	-2.489900E+2
1.593700E+3	1.348000E+2	-4.520000E+1	1.579850E+3	-5.622000E+1	-2.361200E+2	1.579850E+3	-6.829000E+1	-2.482900E+2
1.593800E+3	1.455000E+2	-3.450000E+1	1.579900E+3	-5.343000E+1	-2.333300E+2	1.579900E+3	-6.597000E+1	-2.459700E+2
1.593900E+3	1.228000E+2	-5.720000E+1	1.579950E+3	-4.879000E+1	-2.286900E+2	1.579950E+3	-6.187000E+1	-2.418700E+2
1.594000E+3	1.287000E+2	-5.130000E+1	1.580000E+3	-5.337000E+1	-2.332700E+2	1.580000E+3	-6.670000E+1	-2.467000E+2
1.594100E+3	1.309000E+2	-4.910000E+1	1.580050E+3	-6.515000E+1	-2.450500E+2	1.580050E+3	-7.861000E+1	-2.586100E+2
1.594200E+3	1.402000E+2	-3.980000E+1	1.580100E+3	-6.473000E+1	-2.446300E+2	1.580100E+3	-7.867000E+1	-2.586700E+2
1.594300E+3	1.363000E+2	-4.370000E+1	1.580150E+3	-6.685000E+1	-2.467500E+2	1.580150E+3	-8.063000E+1	-2.606300E+2
1.594400E+3	1.450000E+2	-3.500000E+1	1.580200E+3	-7.673000E+1	-2.566300E+2	1.580200E+3	-9.003000E+1	-2.700300E+2
1.594500E+3	1.366000E+2	-4.340000E+1	1.580250E+3	-9.025000E+1	-2.701500E+2	1.580250E+3	-1.031000E+2	-2.831000E+2
1.594600E+3	1.248000E+2	-5.520000E+1	1.580300E+3	-8.688000E+1	-2.667800E+2	1.580300E+3	-9.892000E+1	-2.789200E+2
1.594700E+3	9.759000E+1	-8.241000E+1	1.580350E+3	-8.584000E+1	-2.657400E+2	1.580350E+3	-9.711000E+1	-2.771100E+2
1.594800E+3	1.066000E+2	-7.340000E+1	1.580400E+3	-8.556000E+1	-2.654600E+2	1.580400E+3	-9.656000E+1	-2.765600E+2
1.594900E+3	1.213000E+2	-5.870000E+1	1.580450E+3	-8.591000E+1	-2.658100E+2	1.580450E+3	-9.623000E+1	-2.762300E+2
1.595000E+3	1.103000E+2	-6.970000E+1	1.580500E+3	-8.795000E+1	-2.678500E+2	1.580500E+3	-9.748000E+1	-2.774800E+2
1.595100E+3	9.352000E+1	-8.648000E+1	1.580550E+3	-8.348000E+1	-2.633800E+2	1.580550E+3	-9.219000E+1	-2.721900E+2
1.595200E+3	1.001000E+2	-7.990000E+1	1.580600E+3	-8.901000E+1	-2.689100E+2	1.580600E+3	-9.720000E+1	-2.772000E+2
1.595300E+3	1.102000E+2	-6.980000E+1	1.580650E+3	-1.009000E+2	-2.808000E+2	1.580650E+3	-1.093000E+2	-2.893000E+2
1.595400E+3	9.170000E+1	-8.830000E+1	1.580700E+3	-1.005000E+2	-2.804000E+2	1.580700E+3	-1.095000E+2	-2.895000E+2
1.595500E+3	7.810000E+1	-1.019000E+2	1.580750E+3	-9.708000E+1	-2.769800E+2	1.580750E+3	-1.063000E+2	-2.863000E+2
1.595600E+3	5.503000E+1	-1.249700E+2	1.580800E+3	-9.876000E+1	-2.786600E+2	1.580800E+3	-1.083000E+2	-2.883000E+2
1.595700E+3	4.899000E+1	-1.310100E+2	1.580850E+3	-9.872000E+1	-2.786200E+2	1.580850E+3	-1.083000E+2	-2.883000E+2
1.595800E+3	5.409000E+1	-1.259100E+2	1.580900E+3	-1.010000E+2	-2.809000E+2	1.580900E+3	-1.109000E+2	-2.909000E+2
1.595900E+3	6.169000E+1	-1.183100E+2	1.580950E+3	-1.011000E+2	-2.810000E+2	1.580950E+3	-1.114000E+2	-2.914000E+2
1.596000E+3	7.863000E+1	-1.013700E+2	1.581000E+3	-9.938000E+1	-2.792800E+2	1.581000E+3	-1.096000E+2	-2.896000E+2
1.596100E+3	5.413000E+1	-1.258700E+2	1.581050E+3	-1.095000E+2	-2.894000E+2	1.581050E+3	-1.198000E+2	-2.998000E+2
1.596200E+3	3.357000E+1	-1.464300E+2	1.581100E+3	-1.160000E+2	-2.959000E+2	1.581100E+3	-1.263000E+2	-3.063000E+2
1.596300E+3	2.608000E+1	-1.539200E+2	1.581150E+3	-1.147000E+2	-2.946000E+2	1.581150E+3	-1.250000E+2	-3.050000E+2
1.596400E+3	1.313000E+1	-1.668700E+2	1.581200E+3	-1.187000E+2	-2.986000E+2	1.581200E+3	-1.290000E+2	-3.090000E+2
1.596500E+3	3.752000E+1	-1.424800E+2	1.581250E+3	-1.230000E+2	-3.029000E+2	1.581250E+3	-1.333000E+2	-3.133000E+2
1.596600E+3	5.099000E+1	-1.290100E+2	1.581300E+3	-1.257000E+2	-3.056000E+2	1.581300E+3	-1.358000E+2	-3.158000E+2
1.596700E+3	6.002000E+1	-1.199800E+2	1.581350E+3	-1.269000E+2	-3.068000E+2	1.581350E+3	-1.369000E+2	-3.169000E+2
1.596800E+3	5.668000E+1	-1.233200E+2	1.581400E+3	-1.293000E+2	-3.092000E+2	1.581400E+3	-1.394000E+2	-3.194000E+2
1.596900E+3	3.818000E+1	-1.418200E+2	1.581450E+3	-1.341000E+2	-3.140000E+2	1.581450E+3	-1.444000E+2	-3.244000E+2
1.597000E+3	-3.889000E+1	-2.188900E+2	1.581500E+3	-1.354000E+2	-3.153000E+2	1.581500E+3	-1.457000E+2	-3.257000E+2
1.597100E+3	-1.448000E+2	-3.248000E+2	1.581550E+3	-1.391000E+2	-3.190000E+2	1.581550E+3	-1.500000E+2	-3.300000E+2
1.597200E+3	-3.383000E+1	-2.138300E+2	1.581600E+3	-1.406000E+2	-3.205000E+2	1.581600E+3	-1.519000E+2	-3.319000E+2
1.597300E+3	-6.579000E+1	-2.457900E+2	1.581650E+3	-1.424000E+2	-3.223000E+2	1.581650E+3	-1.542000E+2	-3.342000E+2
1.597400E+3	-4.060000E+1	-2.206000E+2	1.581700E+3	-1.503000E+2	-3.302000E+2	1.581700E+3	-1.632000E+2	-3.432000E+2
1.597500E+3	-3.535000E+1	-2.153500E+2	1.581750E+3	-1.547000E+2	-3.346000E+2	1.581750E+3	-1.679000E+2	-3.479000E+2
1.597600E+3	-3.020000E+1	-2.102000E+2	1.581800E+3	-1.541000E+2	-3.340000E+2	1.581800E+3	-1.681000E+2	-3.481000E+2
1.597700E+3	-1.280000E+1	-1.928000E+2	1.581850E+3	-1.561000E+2	-3.360000E+2	1.581850E+3	-1.706000E+2	-3.506000E+2
1.597800E+3	-1.577000E+1	-1.957700E+2	1.581900E+3	-1.612000E+2	-3.411000E+2	1.581900E+3	-1.756000E+2	-3.556000E+2
1.597900E+3	-9.055000E+0	-1.890550E+2	1.581950E+3	-1.624000E+2	-3.423000E+2	1.581950E+3	-1.769000E+2	-3.569000E+2
1.598000E+3	-1.339000E+1	-1.933900E+2	1.582000E+3	-1.641000E+2	-3.440000E+2	1.582000E+3	-1.787000E+2	-3.587000E+2
1.598100E+3	-6.367000E+0	-1.863670E+2	1.582050E+3	-1.624000E+2	-3.423000E+2	1.582050E+3	-1.771000E+2	-3.571000E+2
1.598200E+3	-2.455000E+1	-2.045500E+2	1.582100E+3	-1.632000E+2	-3.431000E+2	1.582100E+3	-1.781000E+2	-3.581000E+2
1.598300E+3	-1.930000E+0	-1.819300E+2	1.582150E+3	-1.722000E+2	-3.521000E+2	1.582150E+3	1.726000E+2	-7.400000E+0
1.598400E+3	1.145000E+1	-1.685500E+2	1.582200E+3	-1.743000E+2	-3.542000E+2	1.582200E+3	1.702000E+2	-9.800000E+0
1.598500E+3	1.623000E+1	-1.637700E+2	1.582250E+3	-1.728000E+2	-3.527000E+2	1.582250E+3	1.712000E+2	-8.800000E+0
1.598600E+3	-1.507000E+1	-1.950700E+2	1.582300E+3	-1.796000E+2	-3.595000E+2	1.582300E+3	1.644000E+2	-1.560000E+1
1.598700E+3	-2.828000E+0	-1.828280E+2	1.582350E+3	1.799000E+2	0.000000E+0	1.582350E+3	1.638000E+2	-1.620000E+1
1.598800E+3	-3.655000E+1	-2.165500E+2	1.582400E+3	1.790000E+2	-9.000000E-1	1.582400E+3	1.628000E+2	-1.720000E+1
1.598900E+3	9.909000E+1	-8.091000E+1	1.582450E+3	-1.793000E+2	-3.592000E+2	1.582450E+3	1.642000E+2	-1.580000E+1
1.599000E+3	5.630000E+1	-1.237000E+2	1.582500E+3	-1.787000E+2	-3.586000E+2	1.582500E+3	1.644000E+2	-1.560000E+1
1.599100E+3	1.475000E+2	-3.250000E+1	1.582550E+3	1.720000E+2	-7.900000E+0	1.582550E+3	1.544000E+2	-2.560000E+1
1.599200E+3	2.208000E+1	-1.579200E+2	1.582600E+3	1.663000E+2	-1.360000E+1	1.582600E+3	1.486000E+2	-3.140000E+1
1.599300E+3	-6.075000E+1	-2.407500E+2	1.582650E+3	1.690000E+2	-1.090000E+1	1.582650E+3	1.509000E+2	-2.910000E+1
1.599400E+3	-7.427000E+1	-2.542700E+2	1.582700E+3	1.671000E+2	-1.280000E+1	1.582700E+3	1.486000E+2	-3.140000E+1
1.599500E+3	6.343000E+1	-1.165700E+2	1.582750E+3	1.665000E+2	-1.340000E+1	1.582750E+3	1.476000E+2	-3.240000E+1
1.599600E+3	-4.230000E+1	-2.223000E+2	1.582800E+3	1.649000E+2	-1.500000E+1	1.582800E+3	1.461000E+2	-3.390000E+1
1.599700E+3	-1.206000E+2	-3.006000E+2	1.582850E+3	1.670000E+2	-1.290000E+1	1.582850E+3	1.488000E+2	-3.120000E+1
1.599800E+3	-8.151000E+1	-2.615100E+2	1.582900E+3	1.682000E+2	-1.170000E+1	1.582900E+3	1.506000E+2	-2.940000E+1
1.599900E+3	-1.024000E+2	-2.824000E+2	1.582950E+3	1.658000E+2	-1.410000E+1	1.582950E+3	1.488000E+2	-3.120000E+1
1.600000E+3	-9.234000E+1	-2.723400E+2	1.583000E+3	1.458000E+2	-3.410000E+1	1.583000E+3	1.300000E+2	-5.000000E+1
			1.583050E+3	1.407000E+2	-3.920000E+1	1.583050E+3	1.262000E+2	-5.380000E+1
			1.583100E+3	1.397000E+2	-4.020000E+1	1.583100E+3	1.255000E+2	-5.450000E+1
			1.583150E+3	1.212000E+2	-5.870000E+1	1.583150E+3	1.073000E+2	-7.270000E+1
			1.583200E+3	1.125000E+2	-6.740000E+1	1.583200E+3	9.876000E+1	-8.124000E+1
			1.583250E+3	1.111000E+2	-6.880000E+1	1.583250E+3	9.753000E+1	-8.247000E+1
			1.583300E+3	1.053000E+2	-7.460000E+1	1.583300E+3	9.200000E+1	-8.800000E+1
			1.583350E+3	9.788000E+1	-8.202000E+1	1.583350E+3	8.613000E+1	-9.387000E+1
			1.583400E+3	9.182000E+1	-8.808000E+1	1.583400E+3	8.238000E+1	-9.762000E+1
			1.583450E+3	8.215000E+1	-9.775000E+1	1.583450E+3	7.491000E+1	-1.050900E+2
